0,0,0,0,0,0,0,0,0,301.71,0,402.84,0,0,0,0,0,0,0,0,0,0,0,27.2285714285714,222.09,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,137.675324675325,0,883.03,402.84,0,220.91,0,0,65.7377049180328,632.87,231.384615384615,108.987654320988,0,0,51.0561797752809,0,408.08,441.98,264.97,0,0,0,0,0,62.0655737704918,60.0675675675676,177.988636363636,0,0,0,62.5833333333333,58.9615384615385,30.4038461538462,103.41975308642,0,68.0652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,220.91,0,440.05,0,241.768292682927,390.45,0,198.659793814433,0,0,157.34,51.6617647058824,66.4603174603175,0,0,0,0,0,0,0,0,177.433333333333,284.340659340659,0,0,0,0,0,0,252.952941176471,0,0,0,0,0,80.5675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,440.05,0,324.18,179.15873015873,270.9,82.8717948717949,380.77,0,145.23,77.92,715.56,0,319.148936170213,0,79.1451612903226,0,0,51.7833333333333,0,85.8333333333333,0,337.444444444444,78.4133333333333,0,0,0,0,0,285.904255319149,0,94.2098765432099,0,0,148.528735632184,236.925531914894,88.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.11320754717,0,0,349.386363636364,0,0,0,0,0,0,234.631578947368,0,0,0,0,122.285714285714,0,0,0,0,0,0,0,102.945454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,324.18,0,0,0,0,0,182.171717171717,285.95,0,232.52,0,151.794117647059,0,42.7413793103448,361.71,690.24,836.78,0,44.3333333333333,0,0,39.4393939393939,0,35.1505376344086,0,0,0,0,0,67.4347826086957,83.8987341772152,0,150.151515151515,0,0,0,104.149425287356,0,0,0,0,0,0,0,0,0,0,0,0,180.901639344262,191.223880597015,0,1230.74,0,0,0,0,487.989898989899,0,304.936842105263,0,0,0,170.55,527.05,0,0,0,0,0,0,0,0,41.425,0,37.1617647058824,0,0,0,0,0,0,0,0,0,0,0
233.11,1025.24,232.04,123.297872340426,64.125,0,707.66,366.13,0,0,0,65.7377049180328,241.768292682927,179.15873015873,0,0,0,108.607142857143,0,0,0,296.36170212766,95.1904761904762,0,57.1282051282051,0,0,0,0,0,0,735.05,965.98,81.2678571428571,419.769230769231,0,0,108.632183908046,39.3333333333333,68.95,1122.22,0,131.358024691358,0,0,0,422.887640449438,0,0,0,45.9090909090909,98.5243902439024,0,0,41.7796610169492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,632.87,390.45,270.9,0,0,0,0,570.91,0,71.6153846153846,90.4210526315789,0,255.77,0,0,0,0,0,0,0,0,0,342.56,0,0,0,0,0,0,71.8253968253968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.7972972972973,0,0,0,0,0,62.7763157894737,511.99,69.0869565217391,291,0,231.384615384615,0,82.8717948717949,0,108.607142857143,0,0,91.7752808988764,145.393939393939,286.18,0,65.3529411764706,0,226.583333333333,31.6923076923077,72.6301369863014,0,0,30.9807692307692,0,133.09375,55.1228070175439,1230.74,55.3582089552239,154.25,0,189.236559139785,66.7966101694915,0,518.31,0,150.978494623656,0,29.8,133.568421052632,0,0,0,0,0,0,0,0,0,0,0,113.21686746988,0,0,0,0,0,0,0,0,0,0,0,192.413333333333,194.8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.134020618557,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,108.987654320988,198.659793814433,380.77,0,0,570.91,91.7752808988764,0,0,103.652173913043,0,0,50.4905660377358,0,0,0,0,0,0,0,0,0,457.81,0,0,0,0,0,0,97.7466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.171717171717,0,0,145.393939393939,0,0,167.49,0,0,0,0,0,0,205.677083333333,110.5,179.967032967033,0,68.4477611940299,0,0,0,107.714285714286,24.125,0,0,0,0,0,0,0,0,117.18085106383,0,0,0,243.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.80412371134,0,0,0,203.706666666667,1230.74,0,0,0,0,0,82.1182795698925,80.2209302325581,0,44.4142857142857,0,0,0,0,0,0,25.3333333333333,74.1012658227848,495.31,0,0,0,0,0,0,0,28.7450980392157,0,0,52.1505376344086
0,0,0,0,0,0,0,0,0,0,0,0,0,145.23,285.95,0,71.6153846153846,286.18,103.652173913043,167.49,0,0,74.0869565217391,0,226.701298701299,0,53.9166666666667,0,23.7627118644068,42.9836065573771,0,78.0862068965517,0,314.59,46.7619047619048,0,0,0,0,0,234.768292682927,0,76.52,0,0,128.197674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.397959183673,0,0,0,0,1145.41,0,0,0,0,0,41.1384615384615,0,0,40.375,0,0,0,0,0,0,0,0,53.6363636363636,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,61.8115942028985,0,51.0561797752809,157.34,77.92,0,296.36170212766,90.4210526315789,0,0,0,0,0,583.787878787879,98.609756097561,20.1509433962264,53.0103092783505,0,0,0,267.779220779221,0,0,368.19387755102,114.412698412698,673.41,0,0,126.923076923077,160.477777777778,91.9024390243902,134.851351351351,0,187.03,0,0,118.267605633803,708.25,142.44578313253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,51.6617647058824,715.56,232.52,95.1904761904762,0,65.3529411764706,0,0,74.0869565217391,583.787878787879,0,0,152.161290322581,100.011627906977,148.148648648649,0,0,261.3,0,0,0,157.855263157895,140.593023255814,0,0,0,0,0,168.493506493506,0,337.382978723404,0,0,91.9222222222222,306.47,357.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.9803921568627,0,0,154.934782608696,0,0,0,0,0,89.859649122807,244.147368421053,0,0,0,0,329.360824742268,0,0,0,0,0,0,0,187.555555555556,0,0,0,0,0,0,0,0,0,0,90.0166666666667,0,0,0
0,0,0,0,0,0,0,0,0,506.26,27.2285714285714,408.08,66.4603174603175,0,0,0,255.77,0,50.4905660377358,0,0,98.609756097561,0,0,91.6571428571429,43.0769230769231,0,0,0,0,0,0,194.788235294118,63.8260869565217,0,0,0,155.557894736842,200.616161616162,179.3,219.16,0,92.5697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,46.8045977011494,0,0,0,163.424242424242,57.1875,260.73,222.09,441.98,0,319.148936170213,151.794117647059,57.1282051282051,0,226.583333333333,0,0,226.701298701299,20.1509433962264,152.161290322581,91.6571428571429,0,228.38,0,0,0,137.148148148148,36.1882352941176,311.79,46.2,91.0958904109589,0,0,0,170.38,0,0,67.9032258064516,94.5773195876289,159.77,0,0,98.3181818181818,0,49.7758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,26.843137254902,0,0,0,39.0151515151515,0,106.949494949495,40.9,264.97,0,0,0,0,0,31.6923076923077,0,0,0,53.0103092783505,100.011627906977,43.0769230769231,228.38,0,0,0,0,121.205882352941,0,0,0,0,0,0,0,38.6575342465753,32.9019607843137,0,0,81.020202020202,434.9,0,0,81.1714285714286,0,42.0980392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,90.8115942028985,131.203389830508,0,0,115.5,48.1379310344828,0,0,0,0,79.1451612903226,42.7413793103448,0,0,72.6301369863014,0,0,53.9166666666667,0,148.148648648649,0,0,0,0,0,0,0,0,45.7878787878788,0,0,594.3,0,0,0,0,0,0,0,93.3548387096774,0,427.86,1068.81,420.79,576.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.325301204819,112.592592592593,177.746666666667,0,0,0,0,0,0,0,0,0,0,0,444.84693877551,0,0,0
0,0,0,0,0,71.7966101694915,0,0,116.75,0,0,0,0,0,361.71,0,0,0,0,205.677083333333,0,0,0,0,0,0,0,0,297.25,463.5,109.272727272727,112.692307692308,0,0,0,135.931034482759,164.45,0,0,0,0,0,0,546.19,0,1019.09,0,0,131,466.31,0,0,0,0,0,41.2181818181818,0,0,0,0,0,0,0,0,0,53.3589743589744,0,0,0,0,0,0,0,0,0,0,112.729166666667,390.43,0,0,0,0,0,0,0,0,287.9,743,131.4375,0,0,0,0,0,0,86.7575757575758,310.47,0,63.0704225352113,189.50505050505
0,0,0,0,0,0,0,0,0,0,0,0,0,0,690.24,0,0,0,0,110.5,23.7627118644068,0,0,0,0,0,0,297.25,0,108.924731182796,0,0,0,0,0,0,75.2,0,0,0,0,0,0,136.822222222222,0,100.538461538462,0,0,0,141.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0421052631579,0,0,0,0,70.8953488372093,0,0,0,0,0,25.328125,23.4590163934426,0,0,0,0,0,0,0,0,18.2586206896552,27.0877192982456,21.8648648648649,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,51.7833333333333,836.78,0,0,30.9807692307692,0,179.967032967033,42.9836065573771,267.779220779221,261.3,0,137.148148148148,121.205882352941,0,463.5,108.924731182796,0,0,44.7142857142857,0,0,0,57.1186440677966,0,0,0,0,0,0,262.47619047619,0,0,265.9,0,35.9253731343284,0,126.292682926829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.68,0,0,0,0,36.5873015873016,0,366.727272727273,0,0,0,42.8915662650602,1230.74,0,0,0,0,0,0,0,218.266666666667,0,108.62,80.5925925925926,0,0,0,0,0,0,0,571.94,253.395061728395,0,0
0,119.123456790123,94.3974358974359,57.8823529411765,194.758241758242,91.8076923076923,0,63.5138888888889,89.0921052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1882352941176,0,0,109.272727272727,0,0,0,688.88,0,0,0,0,73.1698113207547,68.3292682926829,0,0,0,215.32,153.020408163265,356.31,327.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.6,111.75,0,0,136.964285714286,0,0,0,0,0,0,0,0,0,0,0,0,331.7,0,0,0,0
839.93,319.25,225.49,178.82,166.835051546392,311.272727272727,97.8125,286.64,323.72,62.3913043478261,0,62.0655737704918,0,85.8333333333333,44.3333333333333,735.05,0,133.09375,0,68.4477611940299,78.0862068965517,0,0,0,311.79,0,45.7878787878788,112.692307692308,0,44.7142857142857,688.88,0,336.96,43.2758620689655,87.3452380952381,329.565656565657,0,399.16,0,0,80.1052631578947,313,251.54,71.5686274509804,91.3473684210526,141.30612244898,0,0,140.80612244898,63.1111111111111,0,0,0,0,45.0724637681159,0,0,30.0806451612903,0,0,0,0,0,0,0,0,0,0,0,0,33.1964285714286,0,0,0,0,0,0,0,57.4393939393939,124.632183908046,0,0,0,0,0,0,0,0,24.05,0,0,0,0,0,0,0,0,0,0,0
33.5405405405405,80.4305555555556,0,70.5344827586207,0,0,101.58024691358,116.480519480519,0,0,0,60.0675675675676,177.433333333333,0,0,965.98,0,55.1228070175439,0,0,0,368.19387755102,0,194.788235294118,46.2,0,0,0,0,0,0,336.96,0,0,484.15625,0,0,540.2,219.73,176,553.949494949495,0,263.473684210526,0,0,0,212.876923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,122.966292134831,0,145.042253521127,0,177.988636363636,284.340659340659,337.444444444444,0,81.2678571428571,342.56,1230.74,457.81,0,314.59,114.412698412698,157.855263157895,63.8260869565217,91.0958904109589,0,0,0,0,0,0,43.2758620689655,0,0,0,0,0,101.092592592593,0,0,619.06,0,49.5322580645161,0,0,56.5535714285714,190.44776119403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,43.8253968253968,54.2258064516129,0,0,55.8974358974359,0,0,0,0,0,78.4133333333333,39.4393939393939,419.769230769231,0,55.3582089552239,0,0,46.7619047619048,673.41,140.593023255814,0,0,0,594.3,0,0,0,0,87.3452380952381,484.15625,0,0,0,0,112.6,171.746835443038,106.934426229508,157.949152542373,0,661.22,0,121.031578947368,315.473684210526,770.77,187.913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7843137254902,0,61.5686274509804,0,0,0,0,0,0,0,0,0,0,0,112.266666666667,0,0,0
102.590361445783,0,42.0384615384615,0,0,242.555555555556,0,70.8048780487805,330.59,0,0,0,0,0,0,0,0,154.25,0,107.714285714286,0,0,0,0,0,0,0,135.931034482759,0,57.1186440677966,0,329.565656565657,0,0,0,0,24.7758620689655,0,0,0,0,0,70.6981132075472,97.6911764705882,0,123.946808510638,0,0,190.444444444444,205.14,0,0,0,56.1764705882353,53.3103448275862,47.2125,0,266.367346938775,0,0,0,0,0,0,0,0,0,0,0,139.405063291139,140.24358974359,0,0,0,0,0,0,0,0,33.5245901639344,0,0,0,0,0,0,0,60.4423076923077,397.59,0,0,0,0,0,0,0,0,0,22.3137254901961,41.3375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1505376344086,0,0,0,0,24.125,0,0,0,0,0,0,0,164.45,75.2,0,73.1698113207547,0,0,0,0,24.7758620689655,0,0,0,0,0,0,0,206.57,0,63.5243902439024,0,0,47.3777777777778,306.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2909090909091,0,0,0,0,0,0,0,0,109.91,32.4923076923077,31.9615384615385,0,0,0,0,0,0,50.2028985507246,0,0,0,50.1413043478261
0,234.948453608247,66.0857142857143,321.326530612245,245.488095238095,0,88.3698630136986,754.35,178.047619047619,367.23,0,62.5833333333333,0,0,0,108.632183908046,0,189.236559139785,0,0,0,126.923076923077,0,155.557894736842,170.38,38.6575342465753,0,0,0,0,68.3292682926829,399.16,540.2,101.092592592593,112.6,0,0,0,981.51,214.901098901099,237.757894736842,47.8571428571429,247.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,86.6428571428571,0,292.09,0,58.9615384615385,0,0,0,39.3333333333333,0,66.7966101694915,0,0,0,160.477777777778,0,200.616161616162,0,32.9019607843137,0,0,0,0,0,0,219.73,0,171.746835443038,0,0,981.51,0,763.59,533.216494845361,0,181.677777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,177.323232323232,0,0,137.909090909091,0,30.4038461538462,0,0,0,68.95,0,0,0,0,0,91.9024390243902,0,179.3,0,0,0,0,0,0,0,0,176,0,106.934426229508,0,0,214.901098901099,763.59,0,1122.29,0,63.8793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,936.67,75.4285714285714,0,116.5,0,103.41975308642,252.952941176471,285.904255319149,0,1122.22,71.8253968253968,518.31,97.7466666666667,0,234.768292682927,134.851351351351,168.493506493506,219.16,67.9032258064516,0,0,0,0,0,0,80.1052631578947,553.949494949495,619.06,157.949152542373,0,0,237.757894736842,533.216494845361,1122.29,0,0,67,0,0,0,367.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57.0923076923077,0,47.7428571428571,82.0128205128205,0,0,48.3134328358209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5773195876289,81.020202020202,0,0,0,0,215.32,313,0,0,0,0,0,47.8571428571429,0,0,0,0,527.85,0,68.041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,322.802083333333,137,341.316326530612,650.447916666667,116.542372881356,0,336.89,118.173913043478,169.878787878788,0,68.0652173913043,0,94.2098765432099,67.4347826086957,131.358024691358,0,150.978494623656,0,0,76.52,187.03,337.382978723404,92.5697674418605,159.77,434.9,93.3548387096774,0,0,262.47619047619,153.020408163265,251.54,263.473684210526,49.5322580645161,661.22,70.6981132075472,0,247.12,181.677777777778,63.8793103448276,67,527.85,0,0,277.92,669.060606060606,273.704545454545,351.39175257732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.075471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,79.1923076923077,0,0,0,0,0,83.8987341772152,0,0,0,0,0,0,0,0,0,0,0,0,546.19,136.822222222222,0,356.31,71.5686274509804,0,0,0,97.6911764705882,206.57,0,0,0,0,0,0,0,202.24,502,0,0,123.725,508.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.05,47.5593220338983,0,0,79.8648648648649,0,0,0,71.4230769230769,139.95,55.71875,0,0,0,0,0,0,1230.74,51.2608695652174,0,51.6615384615385,175.757575757576
0,108.831325301205,67.0571428571429,69.9759036144578,219.885416666667,64.7878787878788,0,83.978021978022,56.2375,0,0,0,0,0,0,0,0,29.8,0,0,0,0,0,0,0,0,427.86,0,0,0,327.89,91.3473684210526,0,0,121.031578947368,0,0,0,0,0,0,68.041095890411,277.92,202.24,0,339.252525252525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.27,0,0,0,556.434343434343,0,0,0,0,0,0,0,0,0,0,0,0,507.51,222,0,0,0
0,0,0,138.815789473684,149.848484848485,107.408450704225,0,162.045454545455,125.097826086957,0,0,0,0,148.528735632184,150.151515151515,0,0,133.568421052632,0,117.18085106383,128.197674418605,118.267605633803,91.9222222222222,0,98.3181818181818,81.1714285714286,1068.81,1019.09,100.538461538462,265.9,0,141.30612244898,0,56.5535714285714,315.473684210526,123.946808510638,63.5243902439024,0,0,0,0,0,669.060606060606,502,339.252525252525,0,69.4153846153846,456.4,202.79381443299,525.49494949495,62,0,0,0,0,71.5737704918033,0,0,0,0,0,0,0,0,0,33.125,0,0,0,0,32.3666666666667,0,0,0,0,0,31.3571428571429,183.173469387755,94.5714285714286,59.0869565217391,0,0,274.494736842105,143.032786885246,259.53488372093,217.512195121951,0,898.36,93.9895833333333,0,0,0,0,0,0,630.04,1230.74,292.370786516854,103.384615384615,184.353535353535
0,0,0,0,0,0,95.3275862068966,0,0,0,0,0,80.5675675675676,236.925531914894,0,422.887640449438,0,0,0,0,0,708.25,306.47,0,0,0,420.79,0,0,0,0,0,212.876923076923,190.44776119403,770.77,0,0,0,0,0,367.925,0,273.704545454545,0,0,69.4153846153846,0,313.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.25,0,0,0,0,0,0,0,0,0,0,116.197183098592,111.952380952381,0,0
